   id,      z_2d,      z_1d,     zs_1d,        dx,         b,         n
  796,   799.994,   797.994,   795.994,    30.000,    15.000,   0.05000
  797,   791.618,   789.618,   787.618,    42.426,    15.000,   0.05000
  798,   779.195,   777.195,   775.195,    42.426,    15.000,   0.05000
  799,   797.658,   795.658,   793.658,    42.426,    15.000,   0.05000
  800,   791.932,   789.932,   787.932,    42.426,    15.000,   0.05000
  801,   796.195,   794.195,   792.195,    42.426,    15.000,   0.05000
  802,   804.365,   802.365,   800.365,    30.000,    15.000,   0.05000
  803,   809.094,   807.094,   805.094,    42.426,    15.000,   0.05000
  804,   836.768,   834.768,   832.768,    30.000,    15.000,   0.05000
  805,   869.988,   867.988,   865.988,    30.000,    15.000,   0.05000
  806,   901.088,   899.088,   897.088,    30.000,    15.000,   0.05000
  807,   867.762,   865.762,   863.762,    30.000,    15.000,   0.05000
  808,   881.300,   879.300,   877.300,    42.426,    15.000,   0.05000
  809,   914.684,   912.684,   910.684,    42.426,    15.000,   0.05000
  810,   921.765,   919.765,   917.765,    30.000,    15.000,   0.05000
  811,   912.256,   910.256,   908.256,    30.000,    15.000,   0.05000
  812,   837.410,   835.410,   833.410,    42.426,    15.000,   0.05000
  813,   805.115,   803.115,   801.115,    42.426,    15.000,   0.05000
  814,   795.512,   793.512,   791.512,    42.426,    15.000,   0.05000
  815,   788.611,   786.611,   784.611,    42.426,    15.000,   0.05000
  816,   775.199,   773.199,   771.199,    30.000,    15.000,   0.05000
  817,   790.059,   788.059,   786.059,    42.426,    15.000,   0.05000
  818,   790.744,   788.744,   786.744,    42.426,    15.000,   0.05000
  819,   784.775,   782.775,   780.775,    42.426,    15.000,   0.05000
  820,   797.271,   795.271,   793.271,    30.000,    15.000,   0.05000
  821,   797.633,   795.633,   793.633,    42.426,    15.000,   0.05000
  822,   828.451,   826.451,   824.451,    42.426,    15.000,   0.05000
  823,   860.408,   858.408,   856.408,    42.426,    15.000,   0.05000
  824,   910.160,   908.160,   906.160,    30.000,    15.000,   0.05000
  825,   888.670,   886.670,   884.670,    30.000,    15.000,   0.05000
  826,   865.352,   863.352,   861.352,    30.000,    15.000,   0.05000
  827,   867.352,   865.352,   863.352,    30.000,    15.000,   0.05000
  828,   902.627,   900.627,   898.627,    30.000,    15.000,   0.05000
  829,   914.337,   912.337,   910.337,    30.000,    15.000,   0.05000
  830,   905.961,   903.961,   901.961,    30.000,    15.000,   0.05000
  831,   830.698,   828.698,   826.698,    42.426,    15.000,   0.05000
  832,   799.383,   797.383,   795.383,    42.426,    15.000,   0.05000
  833,   793.105,   791.105,   789.105,    42.426,    15.000,   0.05000
  834,   783.793,   781.793,   779.793,    30.000,    15.000,   0.05000
  835,   782.266,   780.266,   778.266,    30.000,    15.000,   0.05000
  836,   778.548,   776.548,   774.548,    30.000,    15.000,   0.05000
  837,   772.882,   770.882,   768.882,    42.426,    15.000,   0.05000
  838,   780.306,   778.306,   776.306,    42.426,    15.000,   0.05000
  839,   789.347,   787.347,   785.347,    30.000,    15.000,   0.05000
  840,   781.131,   779.131,   777.131,    42.426,    15.000,   0.05000
  841,   791.302,   789.302,   787.302,    42.426,    15.000,   0.05000
  842,   793.098,   791.098,   789.098,    42.426,    15.000,   0.05000
  843,   819.318,   817.318,   815.318,    42.426,    15.000,   0.05000
  844,   852.006,   850.006,   848.006,    30.000,    15.000,   0.05000
  845,   891.873,   889.873,   887.873,    30.000,    15.000,   0.05000
  846,   884.075,   882.075,   880.075,    42.426,    15.000,   0.05000
  847,   862.498,   860.498,   858.498,    42.426,    15.000,   0.05000
  848,   892.985,   890.985,   888.985,    30.000,    15.000,   0.05000
  849,   907.737,   905.737,   903.737,    30.000,    15.000,   0.05000
  850,   899.682,   897.682,   895.682,    30.000,    15.000,   0.05000
  851,   824.295,   822.295,   820.295,    42.426,    15.000,   0.05000
  852,   809.290,   807.290,   805.290,    42.426,    15.000,   0.05000
  853,   796.109,   794.109,   792.109,    30.000,    15.000,   0.05000
  854,   789.896,   787.896,   785.896,    30.000,    15.000,   0.05000
  855,   789.205,   787.205,   785.205,    42.426,    15.000,   0.05000
  856,   788.651,   786.651,   784.651,    30.000,    15.000,   0.05000
  857,   784.266,   782.266,   780.266,    42.426,    15.000,   0.05000
  858,   768.573,   766.573,   764.573,    30.000,    15.000,   0.05000
  859,   786.949,   784.949,   782.949,    42.426,    15.000,   0.05000
  860,   778.242,   776.242,   774.242,    42.426,    15.000,   0.05000
  861,   787.678,   785.678,   783.678,    42.426,    15.000,   0.05000
  862,   780.857,   778.857,   776.857,    42.426,    15.000,   0.05000
  863,   815.894,   813.894,   811.894,    30.000,    15.000,   0.05000
  864,   838.703,   836.703,   834.703,    42.426,    15.000,   0.05000
  865,   846.188,   844.188,   842.188,    42.426,    15.000,   0.05000
  866,   888.911,   886.911,   884.911,    42.426,    15.000,   0.05000
  867,   876.010,   874.010,   872.010,    42.426,    15.000,   0.05000
  868,   857.618,   855.618,   853.618,    30.000,    15.000,   0.05000
  869,   889.997,   887.997,   885.997,    42.426,    15.000,   0.05000
  870,   904.333,   902.333,   900.333,    42.426,    15.000,   0.05000
  871,   898.059,   896.059,   894.059,    30.000,    15.000,   0.05000
  872,   819.395,   817.395,   815.395,    42.426,    15.000,   0.05000
  873,   789.205,   787.205,   785.205,    42.426,    15.000,   0.05000
  874,   779.880,   777.880,   775.880,    42.426,    15.000,   0.05000
  875,   766.323,   764.323,   762.323,    42.426,    15.000,   0.05000
  876,   779.801,   777.801,   775.801,    42.426,    15.000,   0.05000
  877,   773.885,   771.885,   769.885,    30.000,    15.000,   0.05000
  878,   780.533,   778.533,   776.533,    42.426,    15.000,   0.05000
  879,   809.695,   807.695,   805.695,    42.426,    15.000,   0.05000
  880,   826.420,   824.420,   822.420,    42.426,    15.000,   0.05000
  881,   839.006,   837.006,   835.006,    42.426,    15.000,   0.05000
  882,   881.954,   879.954,   877.954,    42.426,    15.000,   0.05000
  883,   874.657,   872.657,   870.657,    30.000,    15.000,   0.05000
  884,   861.775,   859.775,   857.775,    42.426,    15.000,   0.05000
  885,   855.510,   853.510,   851.510,    30.000,    15.000,   0.05000
  886,   886.681,   884.681,   882.681,    30.000,    15.000,   0.05000
  887,   891.211,   889.211,   887.211,    30.000,    15.000,   0.05000
  888,   893.395,   891.395,   889.395,    42.426,    15.000,   0.05000
  889,   779.529,   777.529,   775.529,    30.000,    15.000,   0.05000
  890,   777.353,   775.353,   773.353,    30.000,    15.000,   0.05000
  891,   762.557,   760.557,   758.557,    30.000,    15.000,   0.05000
  892,   782.830,   780.830,   778.830,    42.426,    15.000,   0.05000
  893,   776.895,   774.895,   772.895,    30.000,    15.000,   0.05000
  894,   773.061,   771.061,   769.061,    42.426,    15.000,   0.05000
  895,   771.835,   769.835,   767.835,    42.426,    15.000,   0.05000
  896,   797.716,   795.716,   793.716,    30.000,    15.000,   0.05000
  897,   805.810,   803.810,   801.810,    42.426,    15.000,   0.05000
  898,   817.266,   815.266,   813.266,    42.426,    15.000,   0.05000
  899,   829.430,   827.430,   825.430,    30.000,    15.000,   0.05000
  900,   868.432,   866.432,   864.432,    42.426,    15.000,   0.05000
  901,   865.919,   863.919,   861.919,    30.000,    15.000,   0.05000
  902,   851.573,   849.573,   847.573,    30.000,    15.000,   0.05000
  903,   851.676,   849.676,   847.676,    42.426,    15.000,   0.05000
  904,   879.189,   877.189,   875.189,    30.000,    15.000,   0.05000
  905,   885.886,   883.886,   881.886,    30.000,    15.000,   0.05000
  906,   888.363,   886.363,   884.363,    42.426,    15.000,   0.05000
  907,   777.899,   775.899,   773.899,    30.000,    15.000,   0.05000
  908,   772.558,   770.558,   768.558,    42.426,    15.000,   0.05000
  909,   760.513,   758.513,   756.513,    42.426,    15.000,   0.05000
  910,   775.781,   773.781,   771.781,    42.426,    15.000,   0.05000
  911,   771.167,   769.167,   767.167,    42.426,    15.000,   0.05000
  912,   765.490,   763.490,   761.490,    42.426,    15.000,   0.05000
  913,   794.311,   792.311,   790.311,    30.000,    15.000,   0.05000
  914,   798.597,   796.597,   794.597,    42.426,    15.000,   0.05000
  915,   808.696,   806.696,   804.696,    42.426,    15.000,   0.05000
  916,   824.125,   822.125,   820.125,    42.426,    15.000,   0.05000
  917,   851.613,   849.613,   847.613,    42.426,    15.000,   0.05000
  918,   860.123,   858.123,   856.123,    30.000,    15.000,   0.05000
  919,   847.766,   845.766,   843.766,    30.000,    15.000,   0.05000
  920,   878.102,   876.102,   874.102,    30.000,    15.000,   0.05000
  921,   880.345,   878.345,   876.345,    30.000,    15.000,   0.05000
  922,   870.305,   868.305,   866.305,    30.000,    15.000,   0.05000
  923,   873.990,   871.990,   869.990,    42.426,    15.000,   0.05000
  924,   880.898,   878.898,   876.898,    42.426,    15.000,   0.05000
  925,   777.899,   775.899,   773.899,    30.000,    15.000,   0.05000
  926,   771.467,   769.467,   767.467,    30.000,    15.000,   0.05000
  927,   758.776,   756.776,   754.776,    42.426,    15.000,   0.05000
  928,   762.215,   760.215,   758.215,    30.000,    15.000,   0.05000
  929,   767.495,   765.495,   763.495,    42.426,    15.000,   0.05000
  930,   765.036,   763.036,   761.036,    30.000,    15.000,   0.05000
  931,   790.388,   788.388,   786.388,    42.426,    15.000,   0.05000
  932,   800.737,   798.737,   796.737,    30.000,    15.000,   0.05000
  933,   813.840,   811.840,   809.840,    42.426,    15.000,   0.05000
  934,   833.935,   831.935,   829.935,    42.426,    15.000,   0.05000
  935,   848.367,   846.367,   844.367,    30.000,    15.000,   0.05000
  936,   844.943,   842.943,   840.943,    30.000,    15.000,   0.05000
  937,   870.104,   868.104,   866.104,    30.000,    15.000,   0.05000
  938,   873.583,   871.583,   869.583,    30.000,    15.000,   0.05000
  939,   866.818,   864.818,   862.818,    42.426,    15.000,   0.05000
  940,   868.545,   866.545,   864.545,    30.000,    15.000,   0.05000
  941,   878.801,   876.801,   874.801,    42.426,    15.000,   0.05000
  942,   792.330,   790.330,   788.330,    30.000,    15.000,   0.05000
  943,   787.261,   785.261,   783.261,    42.426,    15.000,   0.05000
  944,   775.051,   773.051,   771.051,    30.000,    15.000,   0.05000
  945,   767.902,   765.902,   763.902,    30.000,    15.000,   0.05000
  946,   757.818,   755.818,   753.818,    30.000,    15.000,   0.05000
  947,   765.943,   763.943,   761.943,    30.000,    15.000,   0.05000
  948,   760.472,   758.472,   756.472,    30.000,    15.000,   0.05000
  949,   785.879,   783.879,   781.879,    30.000,    15.000,   0.05000
  950,   795.037,   793.037,   791.037,    42.426,    15.000,   0.05000
  951,   806.465,   804.465,   802.465,    30.000,    15.000,   0.05000
  952,   816.038,   814.038,   812.038,    42.426,    15.000,   0.05000
  953,   825.887,   823.887,   821.887,    30.000,    15.000,   0.05000
  954,   845.180,   843.180,   841.180,    30.000,    15.000,   0.05000
  955,   840.892,   838.892,   836.892,    30.000,    15.000,   0.05000
  956,   861.720,   859.720,   857.720,    30.000,    15.000,   0.05000
  957,   868.454,   866.454,   864.454,    42.426,    15.000,   0.05000
  958,   859.651,   857.651,   855.651,    42.426,    15.000,   0.05000
  959,   868.545,   866.545,   864.545,    42.426,    15.000,   0.05000
  960,   775.051,   773.051,   771.051,    42.426,    15.000,   0.05000
  961,   766.695,   764.695,   762.695,    30.000,    15.000,   0.05000
  962,   756.670,   754.670,   752.670,    42.426,    15.000,   0.05000
  963,   774.810,   772.810,   770.810,    42.426,    15.000,   0.05000
  964,   759.311,   757.311,   755.311,    42.426,    15.000,   0.05000
  965,   760.472,   758.472,   756.472,    42.426,    15.000,   0.05000
  966,   780.170,   778.170,   776.170,    30.000,    15.000,   0.05000
  967,   781.757,   779.757,   777.757,    42.426,    15.000,   0.05000
  968,   787.402,   785.402,   783.402,    42.426,    15.000,   0.05000
  969,   802.120,   800.120,   798.120,    42.426,    15.000,   0.05000
  970,   809.480,   807.480,   805.480,    30.000,    15.000,   0.05000
  971,   841.578,   839.578,   837.578,    30.000,    15.000,   0.05000
  972,   836.868,   834.868,   832.868,    42.426,    15.000,   0.05000
  973,   855.895,   853.895,   851.895,    30.000,    15.000,   0.05000
  974,   855.343,   853.343,   851.343,    42.426,    15.000,   0.05000
  975,   862.612,   860.612,   858.612,    30.000,    15.000,   0.05000
  976,   768.610,   766.610,   764.610,    42.426,    15.000,   0.05000
  977,   765.712,   763.712,   761.712,    42.426,    15.000,   0.05000
  978,   752.389,   750.389,   748.389,    42.426,    15.000,   0.05000
  979,   767.197,   765.197,   763.197,    30.000,    15.000,   0.05000
  980,   757.781,   755.781,   753.781,    30.000,    15.000,   0.05000
  981,   776.322,   774.322,   772.322,    30.000,    15.000,   0.05000
  982,   783.279,   781.279,   779.279,    30.000,    15.000,   0.05000
  983,   795.742,   793.742,   791.742,    30.000,    15.000,   0.05000
  984,   798.498,   796.498,   794.498,    30.000,    15.000,   0.05000
  985,   818.356,   816.356,   814.356,    42.426,    15.000,   0.05000
  986,   830.302,   828.302,   826.302,    30.000,    15.000,   0.05000
  987,   830.580,   828.580,   826.580,    30.000,    15.000,   0.05000
  988,   849.666,   847.666,   845.666,    30.000,    15.000,   0.05000
  989,   848.999,   846.999,   844.999,    30.000,    15.000,   0.05000
  990,   857.689,   855.689,   853.689,    42.426,    15.000,   0.05000
  991,   768.610,   766.610,   764.610,    42.426,    15.000,   0.05000
  992,   759.213,   757.213,   755.213,    30.000,    15.000,   0.05000
  993,   750.343,   748.343,   746.343,    30.000,    15.000,   0.05000
  994,   764.002,   762.002,   760.002,    30.000,    15.000,   0.05000
  995,   750.245,   748.245,   746.245,    30.000,    15.000,   0.05000
  996,   772.548,   770.548,   768.548,    30.000,    15.000,   0.05000
  997,   778.043,   776.043,   774.043,    42.426,    15.000,   0.05000
  998,   791.004,   789.004,   787.004,    42.426,    15.000,   0.05000
  999,   796.151,   794.151,   792.151,    42.426,    15.000,   0.05000
 1000,   805.915,   803.915,   801.915,    42.426,    15.000,   0.05000
 1001,   827.938,   825.938,   823.938,    30.000,    15.000,   0.05000
 1002,   828.183,   826.183,   824.183,    42.426,    15.000,   0.05000
 1003,   844.423,   842.423,   840.423,    30.000,    15.000,   0.05000
 1004,   844.182,   842.182,   840.182,    42.426,    15.000,   0.05000
 1005,   854.867,   852.867,   850.867,    42.426,    15.000,   0.05000
 1006,   764.504,   762.504,   760.504,    30.000,    15.000,   0.05000
 1007,   758.850,   756.850,   754.850,    30.000,    15.000,   0.05000
 1008,   758.850,   756.850,   754.850,    42.426,    15.000,   0.05000
 1009,   757.127,   755.127,   753.127,    30.000,    15.000,   0.05000
 1010,   749.673,   747.673,   745.673,    30.000,    15.000,   0.05000
 1011,   760.887,   758.887,   756.887,    30.000,    15.000,   0.05000
 1012,   749.655,   747.655,   745.655,    42.426,    15.000,   0.05000
 1013,   768.924,   766.924,   764.924,    30.000,    15.000,   0.05000
 1014,   774.450,   772.450,   770.450,    30.000,    15.000,   0.05000
 1015,   785.966,   783.966,   781.966,    42.426,    15.000,   0.05000
 1016,   789.314,   787.314,   785.314,    42.426,    15.000,   0.05000
 1017,   794.845,   792.845,   790.845,    42.426,    15.000,   0.05000
 1018,   819.273,   817.273,   815.273,    42.426,    15.000,   0.05000
 1019,   825.406,   823.406,   821.406,    42.426,    15.000,   0.05000
 1020,   821.756,   819.756,   817.756,    42.426,    15.000,   0.05000
 1021,   838.006,   836.006,   834.006,    42.426,    15.000,   0.05000
 1022,   836.803,   834.803,   832.803,    42.426,    15.000,   0.05000
 1023,   849.026,   847.026,   845.026,    30.000,    15.000,   0.05000
 1024,   755.433,   753.433,   751.433,    42.426,    15.000,   0.05000
 1025,   751.275,   749.275,   747.275,    30.000,    15.000,   0.05000
 1026,   748.086,   746.086,   744.086,    42.426,    15.000,   0.05000
 1027,   745.880,   743.880,   741.880,    42.426,    15.000,   0.05000
 1028,   757.719,   755.719,   753.719,    30.000,    15.000,   0.05000
 1029,   746.851,   744.851,   742.851,    30.000,    15.000,   0.05000
 1030,   763.983,   761.983,   759.983,    30.000,    15.000,   0.05000
 1031,   766.223,   764.223,   762.223,    30.000,    15.000,   0.05000
 1032,   771.020,   769.020,   767.020,    30.000,    15.000,   0.05000
 1033,   780.273,   778.273,   776.273,    42.426,    15.000,   0.05000
 1034,   786.658,   784.658,   782.658,    42.426,    15.000,   0.05000
 1035,   809.023,   807.023,   805.023,    42.426,    15.000,   0.05000
 1036,   816.637,   814.637,   812.637,    42.426,    15.000,   0.05000
 1037,   816.279,   814.279,   812.279,    42.426,    15.000,   0.05000
 1038,   832.978,   830.978,   828.978,    30.000,    15.000,   0.05000
 1039,   834.262,   832.262,   830.262,    42.426,    15.000,   0.05000
 1040,   843.391,   841.391,   839.391,    42.426,    15.000,   0.05000
 1041,   755.433,   753.433,   751.433,    42.426,    15.000,   0.05000
 1042,   742.850,   740.850,   738.850,    30.000,    15.000,   0.05000
 1043,   740.690,   738.690,   736.690,    42.426,    15.000,   0.05000
 1044,   741.282,   739.282,   737.282,    42.426,    15.000,   0.05000
 1045,   754.398,   752.398,   750.398,    42.426,    15.000,   0.05000
 1046,   745.393,   743.393,   741.393,    30.000,    15.000,   0.05000
 1047,   761.426,   759.426,   757.426,    42.426,    15.000,   0.05000
 1048,   763.277,   761.277,   759.277,    30.000,    15.000,   0.05000
 1049,   767.292,   765.292,   763.292,    42.426,    15.000,   0.05000
 1050,   774.129,   772.129,   770.129,    30.000,    15.000,   0.05000
 1051,   780.979,   778.979,   776.979,    30.000,    15.000,   0.05000
 1052,   798.731,   796.731,   794.731,    42.426,    15.000,   0.05000
 1053,   809.546,   807.546,   805.546,    42.426,    15.000,   0.05000
 1054,   812.655,   810.655,   808.655,    42.426,    15.000,   0.05000
 1055,   829.983,   827.983,   825.983,    42.426,    15.000,   0.05000
 1056,   825.738,   823.738,   821.738,    42.426,    15.000,   0.05000
 1057,   840.258,   838.258,   836.258,    42.426,    15.000,   0.05000
 1058,   738.239,   736.239,   734.239,    30.000,    15.000,   0.05000
 1059,   740.086,   738.086,   736.086,    30.000,    15.000,   0.05000
 1060,   750.216,   748.216,   746.216,    30.000,    15.000,   0.05000
 1061,   741.339,   739.339,   737.339,    42.426,    15.000,   0.05000
 1062,   757.157,   755.157,   753.157,    30.000,    15.000,   0.05000
 1063,   760.552,   758.552,   756.552,    42.426,    15.000,   0.05000
 1064,   762.063,   760.063,   758.063,    42.426,    15.000,   0.05000
 1065,   769.636,   767.636,   765.636,    42.426,    15.000,   0.05000
 1066,   777.600,   775.600,   773.600,    42.426,    15.000,   0.05000
 1067,   788.240,   786.240,   784.240,    42.426,    15.000,   0.05000
 1068,   792.087,   790.087,   788.087,    30.000,    15.000,   0.05000
 1069,   800.816,   798.816,   796.816,    42.426,    15.000,   0.05000
 1070,   800.816,   798.816,   796.816,    30.000,    15.000,   0.05000
 1071,   805.502,   803.502,   801.502,    30.000,    15.000,   0.05000
 1072,   824.425,   822.425,   820.425,    30.000,    15.000,   0.05000
 1073,   819.711,   817.711,   815.711,    42.426,    15.000,   0.05000
 1074,   837.107,   835.107,   833.107,    42.426,    15.000,   0.05000
 1075,   853.246,   851.246,   849.246,    42.426,    15.000,   0.05000
 1076,   864.705,   862.705,   860.705,    30.000,    15.000,   0.05000
 1077,   736.818,   734.818,   732.818,    42.426,    15.000,   0.05000
 1078,   738.722,   736.722,   734.722,    30.000,    15.000,   0.05000
 1079,   747.243,   745.243,   743.243,    30.000,    15.000,   0.05000
 1080,   737.298,   735.298,   733.298,    30.000,    15.000,   0.05000
 1081,   752.549,   750.549,   748.549,    30.000,    15.000,   0.05000
 1082,   756.604,   754.604,   752.604,    42.426,    15.000,   0.05000
 1083,   767.009,   765.009,   763.009,    42.426,    15.000,   0.05000
 1084,   774.090,   772.090,   770.090,    42.426,    15.000,   0.05000
 1085,   783.276,   781.276,   779.276,    30.000,    15.000,   0.05000
 1086,   789.950,   787.950,   785.950,    42.426,    15.000,   0.05000
 1087,   795.780,   793.780,   791.780,    30.000,    15.000,   0.05000
 1088,   819.132,   817.132,   815.132,    30.000,    15.000,   0.05000
 1089,   814.323,   812.323,   810.323,    30.000,    15.000,   0.05000
 1090,   831.844,   829.844,   827.844,    42.426,    15.000,   0.05000
 1091,   733.719,   731.719,   729.719,    30.000,    15.000,   0.05000
 1092,   737.409,   735.409,   733.409,    42.426,    15.000,   0.05000
 1093,   744.903,   742.903,   740.903,    42.426,    15.000,   0.05000
 1094,   732.767,   730.767,   728.767,    30.000,    15.000,   0.05000
 1095,   749.302,   747.302,   745.302,    30.000,    15.000,   0.05000
 1096,   751.807,   749.807,   747.807,    30.000,    15.000,   0.05000
 1097,   762.940,   760.940,   758.940,    30.000,    15.000,   0.05000
 1098,   770.267,   768.267,   766.267,    42.426,    15.000,   0.05000
 1099,   779.003,   777.003,   775.003,    30.000,    15.000,   0.05000
 1100,   785.927,   783.927,   781.927,    42.426,    15.000,   0.05000
 1101,   818.068,   816.068,   814.068,    30.000,    15.000,   0.05000
 1102,   812.504,   810.504,   808.504,    30.000,    15.000,   0.05000
 1103,   825.037,   823.037,   821.037,    42.426,    15.000,   0.05000
 1104,   830.932,   828.932,   826.932,    30.000,    15.000,   0.05000
 1105,   730.717,   728.717,   726.717,    30.000,    15.000,   0.05000
 1106,   735.619,   733.619,   731.619,    42.426,    15.000,   0.05000
 1107,   740.787,   738.787,   736.787,    30.000,    15.000,   0.05000
 1108,   730.782,   728.782,   726.782,    30.000,    15.000,   0.05000
 1109,   746.606,   744.606,   742.606,    30.000,    15.000,   0.05000
 1110,   747.721,   745.721,   743.721,    30.000,    15.000,   0.05000
 1111,   759.392,   757.392,   755.392,    42.426,    15.000,   0.05000
 1112,   761.097,   759.097,   757.097,    30.000,    15.000,   0.05000
 1113,   764.448,   762.448,   760.448,    30.000,    15.000,   0.05000
 1114,   777.928,   775.928,   773.928,    42.426,    15.000,   0.05000
 1115,   780.180,   778.180,   776.180,    42.426,    15.000,   0.05000
 1116,   813.221,   811.221,   809.221,    42.426,    15.000,   0.05000
 1117,   812.016,   810.016,   808.016,    42.426,    15.000,   0.05000
 1118,   819.909,   817.909,   815.909,    30.000,    15.000,   0.05000
 1119,   728.125,   726.125,   724.125,    30.000,    15.000,   0.05000
 1120,   729.766,   727.766,   725.766,    42.426,    15.000,   0.05000
 1121,   736.835,   734.835,   732.835,    42.426,    15.000,   0.05000
 1122,   729.729,   727.729,   725.729,    30.000,    15.000,   0.05000
 1123,   744.293,   742.293,   740.293,    42.426,    15.000,   0.05000
 1124,   745.484,   743.484,   741.484,    42.426,    15.000,   0.05000
 1125,   756.879,   754.879,   752.879,    30.000,    15.000,   0.05000
 1126,   773.992,   771.992,   769.992,    42.426,    15.000,   0.05000
 1127,   776.803,   774.803,   772.803,    30.000,    15.000,   0.05000
 1128,   784.180,   782.180,   780.180,    42.426,    15.000,   0.05000
 1129,   809.572,   807.572,   805.572,    30.000,    15.000,   0.05000
 1130,   805.115,   803.115,   801.115,    30.000,    15.000,   0.05000
 1131,   818.421,   816.421,   814.421,    30.000,    15.000,   0.05000
 1132,   856.460,   854.460,   852.460,    42.426,    15.000,   0.05000
 1133,   861.767,   859.767,   857.767,    30.000,    15.000,   0.05000
 1134,   725.190,   723.190,   721.190,    30.000,    15.000,   0.05000
 1135,   728.537,   726.537,   724.537,    42.426,    15.000,   0.05000
 1136,   729.029,   727.029,   725.029,    30.000,    15.000,   0.05000
 1137,   729.696,   727.696,   725.696,    30.000,    15.000,   0.05000
 1138,   739.171,   737.171,   735.171,    30.000,    15.000,   0.05000
 1139,   741.026,   739.026,   737.026,    42.426,    15.000,   0.05000
 1140,   753.911,   751.911,   749.911,    42.426,    15.000,   0.05000
 1141,   768.921,   766.921,   764.921,    42.426,    15.000,   0.05000
 1142,   805.953,   803.953,   801.953,    42.426,    15.000,   0.05000
 1143,   805.115,   803.115,   801.115,    30.000,    15.000,   0.05000
 1144,   816.076,   814.076,   812.076,    30.000,    15.000,   0.05000
 1145,   850.012,   848.012,   846.012,    42.426,    15.000,   0.05000
 1146,   720.370,   718.370,   716.370,    30.000,    15.000,   0.05000
 1147,   742.341,   740.341,   738.341,    30.000,    15.000,   0.05000
 1148,   728.087,   726.087,   724.087,    30.000,    15.000,   0.05000
 1149,   727.210,   725.210,   723.210,    30.000,    15.000,   0.05000
 1150,   735.510,   733.510,   731.510,    30.000,    15.000,   0.05000
 1151,   738.447,   736.447,   734.447,    30.000,    15.000,   0.05000
 1152,   749.989,   747.989,   745.989,    42.426,    15.000,   0.05000
 1153,   767.397,   765.397,   763.397,    30.000,    15.000,   0.05000
 1154,   799.433,   797.433,   795.433,    42.426,    15.000,   0.05000
 1155,   798.986,   796.986,   794.986,    42.426,    15.000,   0.05000
 1156,   803.130,   801.130,   799.130,    30.000,    15.000,   0.05000
 1157,   805.344,   803.344,   801.344,    30.000,    15.000,   0.05000
 1158,   810.036,   808.036,   806.036,    42.426,    15.000,   0.05000
 1159,   840.076,   838.076,   836.076,    30.000,    15.000,   0.05000
 1160,   718.599,   716.599,   714.599,    42.426,    15.000,   0.05000
 1161,   739.425,   737.425,   735.425,    30.000,    15.000,   0.05000
 1162,   719.635,   717.635,   715.635,    42.426,    15.000,   0.05000
 1163,   723.811,   721.811,   719.811,    30.000,    15.000,   0.05000
 1164,   730.398,   728.398,   726.398,    42.426,    15.000,   0.05000
 1165,   735.546,   733.546,   731.546,    42.426,    15.000,   0.05000
 1166,   737.737,   735.737,   733.737,    42.426,    15.000,   0.05000
 1167,   740.871,   738.871,   736.871,    30.000,    15.000,   0.05000
 1168,   744.901,   742.901,   740.901,    30.000,    15.000,   0.05000
 1169,   763.462,   761.462,   759.462,    42.426,    15.000,   0.05000
 1170,   792.598,   790.598,   788.598,    42.426,    15.000,   0.05000
 1171,   794.213,   792.213,   790.213,    42.426,    15.000,   0.05000
 1172,   807.942,   805.942,   803.942,    42.426,    15.000,   0.05000
 1173,   837.297,   835.297,   833.297,    42.426,    15.000,   0.05000
 1174,   859.692,   857.692,   855.692,    42.426,    15.000,   0.05000
 1175,   717.702,   715.702,   713.702,    42.426,    15.000,   0.05000
 1176,   735.653,   733.653,   731.653,    42.426,    15.000,   0.05000
 1177,   718.405,   716.405,   714.405,    30.000,    15.000,   0.05000
 1178,   722.744,   720.744,   718.744,    30.000,    15.000,   0.05000
 1179,   726.131,   724.131,   722.131,    42.426,    15.000,   0.05000
 1180,   729.491,   727.491,   725.491,    30.000,    15.000,   0.05000
 1181,   730.127,   728.127,   726.127,    42.426,    15.000,   0.05000
 1182,   759.736,   757.736,   755.736,    42.426,    15.000,   0.05000
 1183,   776.949,   774.949,   772.949,    42.426,    15.000,   0.05000
 1184,   788.693,   786.693,   784.693,    42.426,    15.000,   0.05000
 1185,   794.084,   792.084,   790.084,    30.000,    15.000,   0.05000
 1186,   830.479,   828.479,   826.479,    42.426,    15.000,   0.05000
 1187,   834.146,   832.146,   830.146,    30.000,    15.000,   0.05000
 1188,   843.464,   841.464,   839.464,    30.000,    15.000,   0.05000
 1189,   847.489,   845.489,   843.489,    30.000,    15.000,   0.05000
 1190,   851.472,   849.472,   847.472,    30.000,    15.000,   0.05000
 1191,   717.702,   715.702,   713.702,    42.426,    15.000,   0.05000
 1192,   733.055,   731.055,   729.055,    30.000,    15.000,   0.05000
 1193,   718.405,   716.405,   714.405,    42.426,    15.000,   0.05000
 1194,   720.239,   718.239,   716.239,    42.426,    15.000,   0.05000
 1195,   726.271,   724.271,   722.271,    42.426,    15.000,   0.05000
 1196,   727.263,   725.263,   723.263,    42.426,    15.000,   0.05000
 1197,   755.218,   753.218,   751.218,    42.426,    15.000,   0.05000
 1198,   770.999,   768.999,   766.999,    30.000,    15.000,   0.05000
 1199,   782.693,   780.693,   778.693,    42.426,    15.000,   0.05000
