2017/7/7 19:00,0
2017/7/7 20:00,0
2017/7/7 21:00,0
2017/7/7 22:00,0
2017/7/7 23:00,0
2017/7/8 0:00,0
2017/7/8 1:00,0
2017/7/8 2:00,0
2017/7/8 3:00,0
2017/7/8 4:00,0
2017/7/8 5:00,0
2017/7/8 6:00,0
2017/7/8 7:00,0
2017/7/8 8:00,0
2017/7/8 9:00,0
2017/7/8 10:00,17.09
2017/7/8 11:00,17.09
2017/7/8 12:00,17.09
2017/7/8 13:00,17.09
2017/7/8 14:00,17.09
2017/7/8 15:00,17.09
2017/7/8 16:00,13.79
2017/7/8 17:00,17.08
2017/7/8 18:00,17.14
2017/7/8 19:00,13.49
2017/7/8 20:00,15.78
2017/7/8 21:00,12.57
2017/7/8 22:00,13.97
2017/7/8 23:00,12.65
2017/7/9 0:00,13.59
2017/7/9 1:00,13.28
2017/7/9 2:00,13.03
2017/7/9 3:00,11.16
2017/7/9 4:00,12.32
2017/7/9 5:00,10.99
2017/7/9 6:00,12.02
2017/7/9 7:00,12.84
2017/7/9 8:00,11.32
2017/7/9 9:00,11.43
2017/7/9 10:00,11.37
2017/7/9 11:00,12
2017/7/9 12:00,10.53
2017/7/9 13:00,10.2
2017/7/9 14:00,10.36
2017/7/9 15:00,10.36
2017/7/9 16:00,10.36
2017/7/9 17:00,10.36
2017/7/9 18:00,9.86
2017/7/9 19:00,9.65
2017/7/9 20:00,9.08
2017/7/9 21:00,9.08
2017/7/9 22:00,9.08
2017/7/9 23:00,9.08
2017/7/10 0:00,10.85
2017/7/10 1:00,12.57
2017/7/10 2:00,9.85
2017/7/10 3:00,8.69
2017/7/10 4:00,8.85
2017/7/10 5:00,9.51
2017/7/10 6:00,9.01
2017/7/10 7:00,7.35
2017/7/10 8:00,7.35
2017/7/10 9:00,9
2017/7/10 10:00,9.01
2017/7/10 11:00,7.36
2017/7/10 12:00,7.69
2017/7/10 13:00,8.95
2017/7/10 14:00,7.01
2017/7/10 15:00,8.66
2017/7/10 16:00,7
2017/7/10 17:00,6.76
2017/7/10 18:00,7.55
2017/7/10 19:00,6.67
2017/7/10 20:00,7.99
2017/7/10 21:00,6.5
2017/7/10 22:00,6.5
2017/7/10 23:00,6.5
2017/7/11 0:00,6.5
2017/7/11 1:00,6.5
2017/7/11 2:00,6.5
2017/7/11 3:00,6.5
2017/7/11 4:00,6.5
2017/7/11 5:00,6.17
2017/7/11 6:00,5.18
2017/7/11 7:00,6.5
2017/7/11 8:00,5.02
2017/7/11 9:00,6.34
2017/7/11 10:00,5.18
2017/7/11 11:00,5.96
2017/7/11 12:00,7.09
2017/7/11 13:00,5.6
2017/7/11 14:00,5.6
2017/7/11 15:00,6.26
2017/7/11 16:00,5.11
2017/7/11 17:00,6.26
2017/7/11 18:00,5.93
2017/7/11 19:00,5.44
2017/7/11 20:00,5.44
2017/7/11 21:00,4.78
2017/7/11 22:00,5.6
2017/7/11 23:00,5.6
2017/7/12 0:00,5.6
2017/7/12 1:00,5.6
2017/7/12 2:00,5.6
2017/7/12 3:00,8.57
2017/7/12 4:00,4.66
2017/7/12 5:00,8.92
2017/7/12 6:00,5.95
2017/7/12 7:00,5.51
2017/7/12 8:00,5.99
2017/7/12 9:00,5
2017/7/12 10:00,4.58
2017/7/12 11:00,6.48
2017/7/12 12:00,4.83
2017/7/12 13:00,5.65
2017/7/12 14:00,5.65
2017/7/12 15:00,4
2017/7/12 16:00,5.65
2017/7/12 17:00,5.65
2017/7/12 18:00,5.65
2017/7/12 19:00,4
2017/7/12 20:00,5.65
2017/7/12 21:00,4.5
2017/7/12 22:00,5.16
2017/7/12 23:00,5.65
2017/7/13 0:00,4.66
2017/7/13 1:00,4.99
2017/7/13 2:00,4
2017/7/13 3:00,4
2017/7/13 4:00,5.65
2017/7/13 5:00,4.83
2017/7/13 6:00,4.83
2017/7/13 7:00,4
2017/7/13 8:00,3.67
2017/7/13 9:00,4.33
2017/7/13 10:00,3.94
2017/7/13 11:00,4.51
2017/7/13 12:00,5
2017/7/13 13:00,5
2017/7/13 14:00,3.35
2017/7/13 15:00,5
2017/7/13 16:00,5
2017/7/13 17:00,5
2017/7/13 18:00,3.35
2017/7/13 19:00,5
2017/7/13 20:00,5
2017/7/13 21:00,3.52
2017/7/13 22:00,4.84
2017/7/13 23:00,4.34
2017/7/14 0:00,4.51
2017/7/14 1:00,4.51
2017/7/14 2:00,3.35
2017/7/14 3:00,3.85
2017/7/14 4:00,4.34
2017/7/14 5:00,4.34
2017/7/14 6:00,4.34
2017/7/14 7:00,4.84
2017/7/14 8:00,2.53
2017/7/14 9:00,4.18
2017/7/14 10:00,3.37
2017/7/14 11:00,3.62
2017/7/14 12:00,3.32
2017/7/14 13:00,5.15
2017/7/14 14:00,3.5
2017/7/14 15:00,4
2017/7/14 16:00,4.49
2017/7/14 17:00,3.67
2017/7/14 18:00,3.5
2017/7/14 19:00,3.5
2017/7/14 20:00,3.83
2017/7/14 21:00,3.67
2017/7/14 22:00,3.5
2017/7/14 23:00,4.33
2017/7/15 0:00,3.83
2017/7/15 1:00,3.5
2017/7/15 2:00,3.5
2017/7/15 3:00,3.5
2017/7/15 4:00,3.5
2017/7/15 5:00,3.67
2017/7/15 6:00,3.67
2017/7/15 7:00,3.17
2017/7/15 8:00,3.5
2017/7/15 9:00,1.85
2017/7/15 10:00,3.45
2017/7/15 11:00,3.45
2017/7/15 12:00,3.47
2017/7/15 13:00,3.5
