    3,# of div
x,y,i2d,j2d,i1d,itr,dist
      11685.000,      -6735.000,  230,  363,      2205,    1,     0.000
      11685.000,      -6725.000,  230,  364,      2205,    2,     0.000
      11685.000,      -6715.000,  230,  365,      2205,    3,     0.000
      11835.000,      -6735.000,  245,  363,      2206,    1,     0.000
      11835.000,      -6725.000,  245,  364,      2206,    2,     0.000
      11835.000,      -6715.000,  245,  365,      2206,    3,     0.000
      11985.000,      -6735.000,  260,  363,      2207,    1,     0.000
      11985.000,      -6725.000,  260,  364,      2207,    2,     0.000
      11985.000,      -6715.000,  260,  365,      2207,    3,     0.000
      11595.000,      -6705.000,  221,  366,      2208,    1,     0.000
      11595.000,      -6695.000,  221,  367,      2208,    2,     0.000
      11595.000,      -6685.000,  221,  368,      2208,    3,     0.000
      11685.000,      -6705.000,  230,  366,      2209,    1,     0.000
      11685.000,      -6695.000,  230,  367,      2209,    2,     0.000
      11685.000,      -6685.000,  230,  368,      2209,    3,     0.000
      11835.000,      -6705.000,  245,  366,      2210,    1,     0.000
      11825.000,      -6695.000,  244,  367,      2210,    2,     0.000
      11815.000,      -6685.000,  243,  368,      2210,    3,     0.000
      11985.000,      -6705.000,  260,  366,      2211,    1,     0.000
      11985.000,      -6695.000,  260,  367,      2211,    2,     0.000
      11985.000,      -6685.000,  260,  368,      2211,    3,     0.000
      11595.000,      -6675.000,  221,  369,      2212,    1,     0.000
      11605.000,      -6665.000,  222,  370,      2212,    2,     0.000
      11615.000,      -6655.000,  223,  371,      2212,    3,     0.000
      11685.000,      -6675.000,  230,  369,      2213,    1,     0.000
      11675.000,      -6665.000,  229,  370,      2213,    2,     0.000
      11665.000,      -6655.000,  228,  371,      2213,    3,     0.000
      11805.000,      -6675.000,  242,  369,      2214,    1,     0.000
      11795.000,      -6665.000,  241,  370,      2214,    2,     0.000
      11785.000,      -6655.000,  240,  371,      2214,    3,     0.000
      11985.000,      -6675.000,  260,  369,      2215,    1,     0.000
      11985.000,      -6665.000,  260,  370,      2215,    2,     0.000
      11985.000,      -6655.000,  260,  371,      2215,    3,     0.000
      11625.000,      -6645.000,  224,  372,      2216,    1,     0.000
      11635.000,      -6635.000,  225,  373,      2216,    2,     0.000
      11645.000,      -6625.000,  226,  374,      2216,    3,     0.000
      11655.000,      -6645.000,  227,  372,      2217,    1,     0.000
      11655.000,      -6635.000,  227,  373,      2217,    2,     0.000
      11655.000,      -6625.000,  227,  374,      2217,    3,     0.000
      11745.000,      -6645.000,  236,  372,      2218,    1,     0.000
      11735.000,      -6635.000,  235,  373,      2218,    2,     0.000
      11725.000,      -6625.000,  234,  374,      2218,    3,     0.000
      11775.000,      -6645.000,  239,  372,      2219,    1,     0.000
      11765.000,      -6645.000,  238,  372,      2219,    2,     0.000
      11755.000,      -6645.000,  237,  372,      2219,    3,     0.000
      11985.000,      -6645.000,  260,  372,      2220,    1,     0.000
      11985.000,      -6635.000,  260,  373,      2220,    2,     0.000
      11985.000,      -6625.000,  260,  374,      2220,    3,     0.000
      11655.000,      -6615.000,  227,  375,      2221,    1,     0.000
      11665.000,      -6605.000,  228,  376,      2221,    2,     0.000
      11675.000,      -6595.000,  229,  377,      2221,    3,     0.000
      11715.000,      -6615.000,  233,  375,      2222,    1,     0.000
      11705.000,      -6605.000,  232,  376,      2222,    2,     0.000
      11695.000,      -6595.000,  231,  377,      2222,    3,     0.000
      11985.000,      -6615.000,  260,  375,      2223,    1,     0.000
      11985.000,      -6605.000,  260,  376,      2223,    2,     0.000
      11985.000,      -6595.000,  260,  377,      2223,    3,     0.000
      12045.000,      -6615.000,  266,  375,      2224,    1,     0.000
      12035.000,      -6605.000,  265,  376,      2224,    2,     0.000
      12025.000,      -6595.000,  264,  377,      2224,    3,     0.000
      11685.000,      -6585.000,  230,  378,      2225,    1,     0.000
      11685.000,      -6575.000,  230,  379,      2225,    2,     0.000
      11685.000,      -6565.000,  230,  380,      2225,    3,     0.000
      11985.000,      -6585.000,  260,  378,      2226,    1,     0.000
      11975.000,      -6575.000,  259,  379,      2226,    2,     0.000
      11965.000,      -6565.000,  258,  380,      2226,    3,     0.000
      12015.000,      -6585.000,  263,  378,      2227,    1,     0.000
      12005.000,      -6585.000,  262,  378,      2227,    2,     0.000
      11995.000,      -6585.000,  261,  378,      2227,    3,     0.000
      11685.000,      -6555.000,  230,  381,      2228,    1,     0.000
      11685.000,      -6545.000,  230,  382,      2228,    2,     0.000
      11685.000,      -6535.000,  230,  383,      2228,    3,     0.000
      11955.000,      -6555.000,  257,  381,      2229,    1,     0.000
      11955.000,      -6545.000,  257,  382,      2229,    2,     0.000
      11955.000,      -6535.000,  257,  383,      2229,    3,     0.000
      11685.000,      -6525.000,  230,  384,      2230,    1,     0.000
      11685.000,      -6515.000,  230,  385,      2230,    2,     0.000
      11685.000,      -6505.000,  230,  386,      2230,    3,     0.000
      11955.000,      -6525.000,  257,  384,      2231,    1,     0.000
      11945.000,      -6515.000,  256,  385,      2231,    2,     0.000
      11935.000,      -6505.000,  255,  386,      2231,    3,     0.000
      11685.000,      -6495.000,  230,  387,      2232,    1,     0.000
      11685.000,      -6485.000,  230,  388,      2232,    2,     0.000
      11685.000,      -6475.000,  230,  389,      2232,    3,     0.000
      11805.000,      -6495.000,  242,  387,      2233,    1,     0.000
      11815.000,      -6485.000,  243,  388,      2233,    2,     0.000
      11825.000,      -6475.000,  244,  389,      2233,    3,     0.000
      11925.000,      -6495.000,  254,  387,      2234,    1,     0.000
      11925.000,      -6485.000,  254,  388,      2234,    2,     0.000
      11925.000,      -6475.000,  254,  389,      2234,    3,     0.000
      11685.000,      -6465.000,  230,  390,      2235,    1,     0.000
      11685.000,      -6455.000,  230,  391,      2235,    2,     0.000
      11685.000,      -6445.000,  230,  392,      2235,    3,     0.000
      11835.000,      -6465.000,  245,  390,      2236,    1,     0.000
      11825.000,      -6455.000,  244,  391,      2236,    2,     0.000
      11815.000,      -6445.000,  243,  392,      2236,    3,     0.000
      11925.000,      -6465.000,  254,  390,      2237,    1,     0.000
      11925.000,      -6455.000,  254,  391,      2237,    2,     0.000
      11925.000,      -6445.000,  254,  392,      2237,    3,     0.000
      11685.000,      -6435.000,  230,  393,      2238,    1,     0.000
      11685.000,      -6425.000,  230,  394,      2238,    2,     0.000
      11685.000,      -6415.000,  230,  395,      2238,    3,     0.000
      11805.000,      -6435.000,  242,  393,      2239,    1,     0.000
      11805.000,      -6425.000,  242,  394,      2239,    2,     0.000
      11805.000,      -6415.000,  242,  395,      2239,    3,     0.000
      11925.000,      -6435.000,  254,  393,      2240,    1,     0.000
      11915.000,      -6425.000,  253,  394,      2240,    2,     0.000
      11905.000,      -6415.000,  252,  395,      2240,    3,     0.000
      11685.000,      -6405.000,  230,  396,      2241,    1,     0.000
      11685.000,      -6395.000,  230,  397,      2241,    2,     0.000
      11685.000,      -6385.000,  230,  398,      2241,    3,     0.000
      11805.000,      -6405.000,  242,  396,      2242,    1,     0.000
      11795.000,      -6395.000,  241,  397,      2242,    2,     0.000
      11785.000,      -6385.000,  240,  398,      2242,    3,     0.000
      11895.000,      -6405.000,  251,  396,      2243,    1,     0.000
      11895.000,      -6395.000,  251,  397,      2243,    2,     0.000
      11895.000,      -6385.000,  251,  398,      2243,    3,     0.000
      11925.000,      -6405.000,  254,  396,      2244,    1,     0.000
      11915.000,      -6395.000,  253,  397,      2244,    2,     0.000
      11905.000,      -6385.000,  252,  398,      2244,    3,     0.000
      11955.000,      -6405.000,  257,  396,      2245,    1,     0.000
      11945.000,      -6405.000,  256,  396,      2245,    2,     0.000
      11935.000,      -6405.000,  255,  396,      2245,    3,     0.000
      11685.000,      -6375.000,  230,  399,      2246,    1,     0.000
      11685.000,      -6365.000,  230,  400,      2246,    2,     0.000
      11685.000,      -6355.000,  230,  401,      2246,    3,     0.000
      11775.000,      -6375.000,  239,  399,      2247,    1,     0.000
      11775.000,      -6365.000,  239,  400,      2247,    2,     0.000
      11775.000,      -6355.000,  239,  401,      2247,    3,     0.000
      11895.000,      -6375.000,  251,  399,      2248,    1,     0.000
      11895.000,      -6365.000,  251,  400,      2248,    2,     0.000
      11895.000,      -6355.000,  251,  401,      2248,    3,     0.000
      11685.000,      -6345.000,  230,  402,      2249,    1,     0.000
      11685.000,      -6335.000,  230,  403,      2249,    2,     0.000
      11685.000,      -6325.000,  230,  404,      2249,    3,     0.000
      11775.000,      -6345.000,  239,  402,      2250,    1,     0.000
      11765.000,      -6335.000,  238,  403,      2250,    2,     0.000
      11755.000,      -6325.000,  237,  404,      2250,    3,     0.000
      11895.000,      -6345.000,  251,  402,      2251,    1,     0.000
      11895.000,      -6335.000,  251,  403,      2251,    2,     0.000
      11895.000,      -6325.000,  251,  404,      2251,    3,     0.000
      11685.000,      -6315.000,  230,  405,      2252,    1,     0.000
      11695.000,      -6305.000,  231,  406,      2252,    2,     0.000
      11705.000,      -6295.000,  232,  407,      2252,    3,     0.000
      11745.000,      -6315.000,  236,  405,      2253,    1,     0.000
      11735.000,      -6305.000,  235,  406,      2253,    2,     0.000
      11725.000,      -6295.000,  234,  407,      2253,    3,     0.000
      11895.000,      -6315.000,  251,  405,      2254,    1,     0.000
      11895.000,      -6305.000,  251,  406,      2254,    2,     0.000
      11895.000,      -6295.000,  251,  407,      2254,    3,     0.000
      11715.000,      -6285.000,  233,  408,      2255,    1,     0.000
      11715.000,      -6275.000,  233,  409,      2255,    2,     0.000
      11715.000,      -6265.000,  233,  410,      2255,    3,     0.000
      11895.000,      -6285.000,  251,  408,      2256,    1,     0.000
      11905.000,      -6285.000,  252,  408,      2256,    2,     0.000
      11915.000,      -6285.000,  253,  408,      2256,    3,     0.000
      11925.000,      -6285.000,  254,  408,      2257,    1,     0.000
      11925.000,      -6275.000,  254,  409,      2257,    2,     0.000
      11925.000,      -6265.000,  254,  410,      2257,    3,     0.000
      11715.000,      -6255.000,  233,  411,      2258,    1,     0.000
      11715.000,      -6245.000,  233,  412,      2258,    2,     0.000
      11715.000,      -6235.000,  233,  413,      2258,    3,     0.000
      11925.000,      -6255.000,  254,  411,      2259,    1,     0.000
      11915.000,      -6245.000,  253,  412,      2259,    2,     0.000
      11905.000,      -6235.000,  252,  413,      2259,    3,     0.000
      11715.000,      -6225.000,  233,  414,      2260,    1,     0.000
      11725.000,      -6215.000,  234,  415,      2260,    2,     0.000
      11735.000,      -6205.000,  235,  416,      2260,    3,     0.000
      11895.000,      -6225.000,  251,  414,      2261,    1,     0.000
      11895.000,      -6215.000,  251,  415,      2261,    2,     0.000
      11895.000,      -6205.000,  251,  416,      2261,    3,     0.000
      11925.000,      -6225.000,  254,  414,      2262,    1,     0.000
      11915.000,      -6225.000,  253,  414,      2262,    2,     0.000
      11905.000,      -6225.000,  252,  414,      2262,    3,     0.000
      11955.000,      -6225.000,  257,  414,      2263,    1,     0.000
      11945.000,      -6225.000,  256,  414,      2263,    2,     0.000
      11935.000,      -6225.000,  255,  414,      2263,    3,     0.000
      11745.000,      -6195.000,  236,  417,      2264,    1,     0.000
      11745.000,      -6185.000,  236,  418,      2264,    2,     0.000
      11745.000,      -6175.000,  236,  419,      2264,    3,     0.000
      11895.000,      -6195.000,  251,  417,      2265,    1,     0.000
      11885.000,      -6185.000,  250,  418,      2265,    2,     0.000
      11875.000,      -6175.000,  249,  419,      2265,    3,     0.000
      11745.000,      -6165.000,  236,  420,      2266,    1,     0.000
      11745.000,      -6155.000,  236,  421,      2266,    2,     0.000
      11745.000,      -6145.000,  236,  422,      2266,    3,     0.000
      11865.000,      -6165.000,  248,  420,      2267,    1,     0.000
      11855.000,      -6155.000,  247,  421,      2267,    2,     0.000
      11845.000,      -6145.000,  246,  422,      2267,    3,     0.000
      11745.000,      -6135.000,  236,  423,      2268,    1,     0.000
      11745.000,      -6125.000,  236,  424,      2268,    2,     0.000
      11745.000,      -6115.000,  236,  425,      2268,    3,     0.000
      11835.000,      -6135.000,  245,  423,      2269,    1,     0.000
      11835.000,      -6125.000,  245,  424,      2269,    2,     0.000
      11835.000,      -6115.000,  245,  425,      2269,    3,     0.000
      11745.000,      -6105.000,  236,  426,      2270,    1,     0.000
      11755.000,      -6095.000,  237,  427,      2270,    2,     0.000
      11765.000,      -6085.000,  238,  428,      2270,    3,     0.000
      11805.000,      -6105.000,  242,  426,      2271,    1,     0.000
      11795.000,      -6095.000,  241,  427,      2271,    2,     0.000
      11785.000,      -6085.000,  240,  428,      2271,    3,     0.000
      11835.000,      -6105.000,  245,  426,      2272,    1,     0.000
      11825.000,      -6105.000,  244,  426,      2272,    2,     0.000
      11815.000,      -6105.000,  243,  426,      2272,    3,     0.000
      11775.000,      -6075.000,  239,  429,      2273,    1,     0.000
      11785.000,      -6065.000,  240,  430,      2273,    2,     0.000
      11795.000,      -6055.000,  241,  431,      2273,    3,     0.000
      11805.000,      -6045.000,  242,  432,      2274,    1,     0.000
      11805.000,      -6035.000,  242,  433,      2274,    2,     0.000
      11805.000,      -6025.000,  242,  434,      2274,    3,     0.000
      11685.000,      -6015.000,  230,  435,      2275,    1,     0.000
      11685.000,      -6005.000,  230,  436,      2275,    2,     0.000
      11685.000,      -5995.000,  230,  437,      2275,    3,     0.000
      11775.000,      -6015.000,  239,  435,      2276,    1,     0.000
      11775.000,      -6005.000,  239,  436,      2276,    2,     0.000
      11775.000,      -5995.000,  239,  437,      2276,    3,     0.000
      11805.000,      -6015.000,  242,  435,      2277,    1,     0.000
      11795.000,      -6015.000,  241,  435,      2277,    2,     0.000
      11785.000,      -6015.000,  240,  435,      2277,    3,     0.000
      11685.000,      -5985.000,  230,  438,      2278,    1,     0.000
      11685.000,      -5975.000,  230,  439,      2278,    2,     0.000
      11685.000,      -5965.000,  230,  440,      2278,    3,     0.000
      11775.000,      -5985.000,  239,  438,      2279,    1,     0.000
      11765.000,      -5975.000,  238,  439,      2279,    2,     0.000
      11755.000,      -5965.000,  237,  440,      2279,    3,     0.000
      11685.000,      -5955.000,  230,  441,      2280,    1,     0.000
      11685.000,      -5945.000,  230,  442,      2280,    2,     0.000
      11685.000,      -5935.000,  230,  443,      2280,    3,     0.000
      11745.000,      -5955.000,  236,  441,      2281,    1,     0.000
      11735.000,      -5945.000,  235,  442,      2281,    2,     0.000
      11725.000,      -5935.000,  234,  443,      2281,    3,     0.000
      11865.000,      -5955.000,  248,  441,      2282,    1,     0.000
      11875.000,      -5945.000,  249,  442,      2282,    2,     0.000
      11885.000,      -5935.000,  250,  443,      2282,    3,     0.000
      11685.000,      -5925.000,  230,  444,      2283,    1,     0.000
      11685.000,      -5915.000,  230,  445,      2283,    2,     0.000
      11685.000,      -5905.000,  230,  446,      2283,    3,     0.000
      11715.000,      -5925.000,  233,  444,      2284,    1,     0.000
      11705.000,      -5915.000,  232,  445,      2284,    2,     0.000
      11695.000,      -5905.000,  231,  446,      2284,    3,     0.000
      11895.000,      -5925.000,  251,  444,      2285,    1,     0.000
      11895.000,      -5915.000,  251,  445,      2285,    2,     0.000
      11895.000,      -5905.000,  251,  446,      2285,    3,     0.000
      11955.000,      -5925.000,  257,  444,      2286,    1,     0.000
      11945.000,      -5915.000,  256,  445,      2286,    2,     0.000
      11935.000,      -5905.000,  255,  446,      2286,    3,     0.000
      11685.000,      -5895.000,  230,  447,      2287,    1,     0.000
      11685.000,      -5885.000,  230,  448,      2287,    2,     0.000
      11685.000,      -5875.000,  230,  449,      2287,    3,     0.000
      11895.000,      -5895.000,  251,  447,      2288,    1,     0.000
      11895.000,      -5885.000,  251,  448,      2288,    2,     0.000
      11895.000,      -5875.000,  251,  449,      2288,    3,     0.000
      11925.000,      -5895.000,  254,  447,      2289,    1,     0.000
      11915.000,      -5885.000,  253,  448,      2289,    2,     0.000
      11905.000,      -5875.000,  252,  449,      2289,    3,     0.000
      11685.000,      -5865.000,  230,  450,      2290,    1,     0.000
      11685.000,      -5855.000,  230,  451,      2290,    2,     0.000
      11685.000,      -5845.000,  230,  452,      2290,    3,     0.000
      11895.000,      -5865.000,  251,  450,      2291,    1,     0.000
      11885.000,      -5855.000,  250,  451,      2291,    2,     0.000
      11875.000,      -5845.000,  249,  452,      2291,    3,     0.000
      12075.000,      -5865.000,  269,  450,      2292,    1,     0.000
      12085.000,      -5855.000,  270,  451,      2292,    2,     0.000
      12095.000,      -5845.000,  271,  452,      2292,    3,     0.000
      11685.000,      -5835.000,  230,  453,      2293,    1,     0.000
      11695.000,      -5825.000,  231,  454,      2293,    2,     0.000
      11705.000,      -5815.000,  232,  455,      2293,    3,     0.000
      11865.000,      -5835.000,  248,  453,      2294,    1,     0.000
      11865.000,      -5825.000,  248,  454,      2294,    2,     0.000
      11865.000,      -5815.000,  248,  455,      2294,    3,     0.000
      12105.000,      -5835.000,  272,  453,      2295,    1,     0.000
      12095.000,      -5825.000,  271,  454,      2295,    2,     0.000
      12085.000,      -5815.000,  270,  455,      2295,    3,     0.000
      11655.000,      -5805.000,  227,  456,      2296,    1,     0.000
      11665.000,      -5805.000,  228,  456,      2296,    2,     0.000
      11675.000,      -5805.000,  229,  456,      2296,    3,     0.000
      11685.000,      -5805.000,  230,  456,      2297,    1,     0.000
      11695.000,      -5805.000,  231,  456,      2297,    2,     0.000
      11705.000,      -5805.000,  232,  456,      2297,    3,     0.000
      11715.000,      -5805.000,  233,  456,      2298,    1,     0.000
      11715.000,      -5795.000,  233,  457,      2298,    2,     0.000
      11715.000,      -5785.000,  233,  458,      2298,    3,     0.000
      11865.000,      -5805.000,  248,  456,      2299,    1,     0.000
      11865.000,      -5795.000,  248,  457,      2299,    2,     0.000
      11865.000,      -5785.000,  248,  458,      2299,    3,     0.000
      12075.000,      -5805.000,  269,  456,      2300,    1,     0.000
      12075.000,      -5795.000,  269,  457,      2300,    2,     0.000
      12075.000,      -5785.000,  269,  458,      2300,    3,     0.000
      11715.000,      -5775.000,  233,  459,      2301,    1,     0.000
      11725.000,      -5765.000,  234,  460,      2301,    2,     0.000
      11735.000,      -5755.000,  235,  461,      2301,    3,     0.000
      11865.000,      -5775.000,  248,  459,      2302,    1,     0.000
      11855.000,      -5765.000,  247,  460,      2302,    2,     0.000
      11845.000,      -5755.000,  246,  461,      2302,    3,     0.000
      12075.000,      -5775.000,  269,  459,      2303,    1,     0.000
      12075.000,      -5765.000,  269,  460,      2303,    2,     0.000
      12075.000,      -5755.000,  269,  461,      2303,    3,     0.000
      11745.000,      -5745.000,  236,  462,      2304,    1,     0.000
      11745.000,      -5735.000,  236,  463,      2304,    2,     0.000
      11745.000,      -5725.000,  236,  464,      2304,    3,     0.000
      11805.000,      -5745.000,  242,  462,      2305,    1,     0.000
      11795.000,      -5735.000,  241,  463,      2305,    2,     0.000
      11785.000,      -5725.000,  240,  464,      2305,    3,     0.000
      11835.000,      -5745.000,  245,  462,      2306,    1,     0.000
      11825.000,      -5745.000,  244,  462,      2306,    2,     0.000
      11815.000,      -5745.000,  243,  462,      2306,    3,     0.000
      12075.000,      -5745.000,  269,  462,      2307,    1,     0.000
      12075.000,      -5735.000,  269,  463,      2307,    2,     0.000
      12075.000,      -5725.000,  269,  464,      2307,    3,     0.000
      12165.000,      -5745.000,  278,  462,      2308,    1,     0.000
      12165.000,      -5735.000,  278,  463,      2308,    2,     0.000
      12165.000,      -5725.000,  278,  464,      2308,    3,     0.000
      11745.000,      -5715.000,  236,  465,      2309,    1,     0.000
      11755.000,      -5705.000,  237,  466,      2309,    2,     0.000
      11765.000,      -5695.000,  238,  467,      2309,    3,     0.000
      11775.000,      -5715.000,  239,  465,      2310,    1,     0.000
      11775.000,      -5705.000,  239,  466,      2310,    2,     0.000
      11775.000,      -5695.000,  239,  467,      2310,    3,     0.000
      12075.000,      -5715.000,  269,  465,      2311,    1,     0.000
      12075.000,      -5705.000,  269,  466,      2311,    2,     0.000
      12075.000,      -5695.000,  269,  467,      2311,    3,     0.000
      12165.000,      -5715.000,  278,  465,      2312,    1,     0.000
      12165.000,      -5705.000,  278,  466,      2312,    2,     0.000
      12165.000,      -5695.000,  278,  467,      2312,    3,     0.000
      11775.000,      -5685.000,  239,  468,      2313,    1,     0.000
      11775.000,      -5675.000,  239,  469,      2313,    2,     0.000
      11775.000,      -5665.000,  239,  470,      2313,    3,     0.000
      12075.000,      -5685.000,  269,  468,      2314,    1,     0.000
      12065.000,      -5675.000,  268,  469,      2314,    2,     0.000
      12055.000,      -5665.000,  267,  470,      2314,    3,     0.000
      12165.000,      -5685.000,  278,  468,      2315,    1,     0.000
      12165.000,      -5675.000,  278,  469,      2315,    2,     0.000
      12165.000,      -5665.000,  278,  470,      2315,    3,     0.000
      11775.000,      -5655.000,  239,  471,      2316,    1,     0.000
      11785.000,      -5645.000,  240,  472,      2316,    2,     0.000
      11795.000,      -5635.000,  241,  473,      2316,    3,     0.000
      12045.000,      -5655.000,  266,  471,      2317,    1,     0.000
      12045.000,      -5645.000,  266,  472,      2317,    2,     0.000
      12045.000,      -5635.000,  266,  473,      2317,    3,     0.000
      12165.000,      -5655.000,  278,  471,      2318,    1,     0.000
      12155.000,      -5645.000,  277,  472,      2318,    2,     0.000
      12145.000,      -5635.000,  276,  473,      2318,    3,     0.000
      11805.000,      -5625.000,  242,  474,      2319,    1,     0.000
      11805.000,      -5615.000,  242,  475,      2319,    2,     0.000
      11805.000,      -5605.000,  242,  476,      2319,    3,     0.000
      12045.000,      -5625.000,  266,  474,      2320,    1,     0.000
      12055.000,      -5615.000,  267,  475,      2320,    2,     0.000
      12065.000,      -5605.000,  268,  476,      2320,    3,     0.000
      12135.000,      -5625.000,  275,  474,      2321,    1,     0.000
      12125.000,      -5615.000,  274,  475,      2321,    2,     0.000
      12115.000,      -5605.000,  273,  476,      2321,    3,     0.000
      11805.000,      -5595.000,  242,  477,      2322,    1,     0.000
      11795.000,      -5585.000,  241,  478,      2322,    2,     0.000
      11785.000,      -5575.000,  240,  479,      2322,    3,     0.000
      12075.000,      -5595.000,  269,  477,      2323,    1,     0.000
      12085.000,      -5585.000,  270,  478,      2323,    2,     0.000
      12095.000,      -5575.000,  271,  479,      2323,    3,     0.000
      12105.000,      -5595.000,  272,  477,      2324,    1,     0.000
      12105.000,      -5585.000,  272,  478,      2324,    2,     0.000
      12105.000,      -5575.000,  272,  479,      2324,    3,     0.000
      11775.000,      -5565.000,  239,  480,      2325,    1,     0.000
      11785.000,      -5555.000,  240,  481,      2325,    2,     0.000
      11795.000,      -5545.000,  241,  482,      2325,    3,     0.000
      12105.000,      -5565.000,  272,  480,      2326,    1,     0.000
      12105.000,      -5555.000,  272,  481,      2326,    2,     0.000
      12105.000,      -5545.000,  272,  482,      2326,    3,     0.000
      11805.000,      -5535.000,  242,  483,      2327,    1,     0.000
      11805.000,      -5525.000,  242,  484,      2327,    2,     0.000
      11805.000,      -5515.000,  242,  485,      2327,    3,     0.000
      12105.000,      -5535.000,  272,  483,      2328,    1,     0.000
      12115.000,      -5525.000,  273,  484,      2328,    2,     0.000
      12125.000,      -5515.000,  274,  485,      2328,    3,     0.000
      11745.000,      -5505.000,  236,  486,      2329,    1,     0.000
      11755.000,      -5495.000,  237,  487,      2329,    2,     0.000
      11765.000,      -5485.000,  238,  488,      2329,    3,     0.000
      11805.000,      -5505.000,  242,  486,      2330,    1,     0.000
      11805.000,      -5495.000,  242,  487,      2330,    2,     0.000
      11805.000,      -5485.000,  242,  488,      2330,    3,     0.000
      12135.000,      -5505.000,  275,  486,      2331,    1,     0.000
      12135.000,      -5495.000,  275,  487,      2331,    2,     0.000
      12135.000,      -5485.000,  275,  488,      2331,    3,     0.000
      11655.000,      -5475.000,  227,  489,      2332,    1,     0.000
      11665.000,      -5465.000,  228,  490,      2332,    2,     0.000
      11675.000,      -5455.000,  229,  491,      2332,    3,     0.000
      11775.000,      -5475.000,  239,  489,      2333,    1,     0.000
      11785.000,      -5475.000,  240,  489,      2333,    2,     0.000
      11795.000,      -5475.000,  241,  489,      2333,    3,     0.000
      11805.000,      -5475.000,  242,  489,      2334,    1,     0.000
      11795.000,      -5465.000,  241,  490,      2334,    2,     0.000
      11785.000,      -5455.000,  240,  491,      2334,    3,     0.000
      12075.000,      -5475.000,  269,  489,      2335,    1,     0.000
      12085.000,      -5475.000,  270,  489,      2335,    2,     0.000
      12095.000,      -5475.000,  271,  489,      2335,    3,     0.000
      12105.000,      -5475.000,  272,  489,      2336,    1,     0.000
      12115.000,      -5465.000,  273,  490,      2336,    2,     0.000
      12125.000,      -5455.000,  274,  491,      2336,    3,     0.000
      12135.000,      -5475.000,  275,  489,      2337,    1,     0.000
      12145.000,      -5465.000,  276,  490,      2337,    2,     0.000
      12155.000,      -5455.000,  277,  491,      2337,    3,     0.000
      11685.000,      -5445.000,  230,  492,      2338,    1,     0.000
      11695.000,      -5435.000,  231,  493,      2338,    2,     0.000
      11705.000,      -5425.000,  232,  494,      2338,    3,     0.000
      11775.000,      -5445.000,  239,  492,      2339,    1,     0.000
      11775.000,      -5435.000,  239,  493,      2339,    2,     0.000
      11775.000,      -5425.000,  239,  494,      2339,    3,     0.000
      12135.000,      -5445.000,  275,  492,      2340,    1,     0.000
      12145.000,      -5445.000,  276,  492,      2340,    2,     0.000
      12155.000,      -5445.000,  277,  492,      2340,    3,     0.000
      12165.000,      -5445.000,  278,  492,      2341,    1,     0.000
      12165.000,      -5435.000,  278,  493,      2341,    2,     0.000
      12165.000,      -5425.000,  278,  494,      2341,    3,     0.000
      11715.000,      -5415.000,  233,  495,      2342,    1,     0.000
      11725.000,      -5405.000,  234,  496,      2342,    2,     0.000
      11735.000,      -5395.000,  235,  497,      2342,    3,     0.000
      11775.000,      -5415.000,  239,  495,      2343,    1,     0.000
      11765.000,      -5405.000,  238,  496,      2343,    2,     0.000
      11755.000,      -5395.000,  237,  497,      2343,    3,     0.000
      11985.000,      -5415.000,  260,  495,      2344,    1,     0.000
      11995.000,      -5405.000,  261,  496,      2344,    2,     0.000
      12005.000,      -5395.000,  262,  497,      2344,    3,     0.000
      12165.000,      -5415.000,  278,  495,      2345,    1,     0.000
      12165.000,      -5405.000,  278,  496,      2345,    2,     0.000
      12165.000,      -5395.000,  278,  497,      2345,    3,     0.000
      11745.000,      -5385.000,  236,  498,      2346,    1,     0.000
      11745.000,      -5375.000,  236,  499,      2346,    2,     0.000
      11745.000,      -5365.000,  236,  500,      2346,    3,     0.000
      12015.000,      -5385.000,  263,  498,      2347,    1,     0.000
      12025.000,      -5375.000,  264,  499,      2347,    2,     0.000
      12035.000,      -5365.000,  265,  500,      2347,    3,     0.000
      12165.000,      -5385.000,  278,  498,      2348,    1,     0.000
      12165.000,      -5375.000,  278,  499,      2348,    2,     0.000
      12165.000,      -5365.000,  278,  500,      2348,    3,     0.000
      11745.000,      -5355.000,  236,  501,      2349,    1,     0.000
      11745.000,      -5345.000,  236,  502,      2349,    2,     0.000
      11745.000,      -5335.000,  236,  503,      2349,    3,     0.000
      12045.000,      -5355.000,  266,  501,      2350,    1,     0.000
      12045.000,      -5345.000,  266,  502,      2350,    2,     0.000
      12045.000,      -5335.000,  266,  503,      2350,    3,     0.000
      12165.000,      -5355.000,  278,  501,      2351,    1,     0.000
      12165.000,      -5345.000,  278,  502,      2351,    2,     0.000
      12165.000,      -5335.000,  278,  503,      2351,    3,     0.000
      11745.000,      -5325.000,  236,  504,      2352,    1,     0.000
      11745.000,      -5315.000,  236,  505,      2352,    2,     0.000
      11745.000,      -5305.000,  236,  506,      2352,    3,     0.000
      12045.000,      -5325.000,  266,  504,      2353,    1,     0.000
      12055.000,      -5315.000,  267,  505,      2353,    2,     0.000
      12065.000,      -5305.000,  268,  506,      2353,    3,     0.000
      12165.000,      -5325.000,  278,  504,      2354,    1,     0.000
      12165.000,      -5315.000,  278,  505,      2354,    2,     0.000
      12165.000,      -5305.000,  278,  506,      2354,    3,     0.000
