lon,lat,x,y
130.795303,33.448978,-19030.212287,49809.191935
130.798429,33.448978,-18739.637978,49808.624098
130.801554,33.448978,-18449.063691,49808.064998
130.804680,33.448978,-18158.489426,49807.514635
130.807805,33.448978,-17867.915182,49806.973009
130.810931,33.448978,-17577.340959,49806.440121
130.814056,33.448978,-17286.766757,49805.915970
130.817182,33.448978,-16996.192575,49805.400555
130.820307,33.448978,-16705.618414,49804.893878
130.823433,33.448978,-16415.044272,49804.395939
130.826559,33.448978,-16124.470149,49803.906736
130.829684,33.448978,-15833.896045,49803.426270
130.832810,33.448978,-15543.321960,49802.954542
130.835935,33.448978,-15252.747893,49802.491550
130.839061,33.448978,-14962.173844,49802.037296
130.714039,33.451060,-26584.517802,50057.980170
130.717165,33.451060,-26293.949744,50057.185140
130.720290,33.451060,-26003.381717,50056.398847
130.723416,33.451060,-25712.813721,50055.621292
130.726541,33.451060,-25422.245755,50054.852475
130.729667,33.451060,-25131.677819,50054.092395
130.732793,33.451060,-24841.109912,50053.341052
130.735918,33.451060,-24550.542035,50052.598447
130.739044,33.451060,-24259.974187,50051.864580
130.742169,33.451060,-23969.406367,50051.139450
130.745295,33.451060,-23678.838576,50050.423058
130.748420,33.451060,-23388.270812,50049.715404
130.751546,33.451060,-23097.703076,50049.016487
130.754671,33.451060,-22807.135367,50048.326307
130.757797,33.451060,-22516.567685,50047.644865
130.760922,33.451060,-22226.000029,50046.972161
130.764048,33.451060,-21935.432399,50046.308194
130.767173,33.451060,-21644.864796,50045.652964
130.770299,33.451060,-21354.297218,50045.006472
130.773424,33.451060,-21063.729665,50044.368718
130.776550,33.451060,-20773.162136,50043.739701
130.779676,33.451060,-20482.594633,50043.119421
130.782801,33.451060,-20192.027153,50042.507879
130.785927,33.451060,-19901.459697,50041.905075
130.789052,33.451060,-19610.892265,50041.311007
130.792178,33.451060,-19320.324855,50040.725678
130.795303,33.451060,-19029.757469,50040.149086
130.798429,33.451060,-18739.190104,50039.581231
130.801554,33.451060,-18448.622762,50039.022113
130.804680,33.451060,-18158.055442,50038.471734
130.807805,33.451060,-17867.488142,50037.930091
130.810931,33.451060,-17576.920864,50037.397186
130.814056,33.451060,-17286.353607,50036.873018
130.817182,33.451060,-16995.786370,50036.357588
130.820307,33.451060,-16705.219153,50035.850895
130.823433,33.451060,-16414.651956,50035.352940
130.826559,33.451060,-16124.084778,50034.863722
130.829684,33.451060,-15833.517619,50034.383242
130.832810,33.451060,-15542.950478,50033.911498
130.835935,33.451060,-15252.383356,50033.448492
130.839061,33.451060,-14961.816252,50032.994224
130.714039,33.453143,-26583.882383,50288.937953
130.717165,33.453143,-26293.321270,50288.142898
130.720290,33.453143,-26002.760189,50287.356581
130.723416,33.453143,-25712.199138,50286.579002
130.726541,33.453143,-25421.638117,50285.810160
130.729667,33.453143,-25131.077126,50285.050057
130.732793,33.453143,-24840.516165,50284.298691
130.735918,33.453143,-24549.955233,50283.556063
130.739044,33.453143,-24259.394330,50282.822173
130.742169,33.453143,-23968.833455,50282.097021
130.745295,33.453143,-23678.272609,50281.380606
130.748420,33.453143,-23387.711790,50280.672930
130.751546,33.453143,-23097.150999,50279.973991
130.754671,33.453143,-22806.590236,50279.283790
130.757797,33.453143,-22516.029499,50278.602327
130.760922,33.453143,-22225.468788,50277.929601
130.764048,33.453143,-21934.908104,50277.265614
130.767173,33.453143,-21644.347446,50276.610364
130.770299,33.453143,-21353.786813,50275.963852
130.773424,33.453143,-21063.226205,50275.326077
130.776550,33.453143,-20772.665622,50274.697041
130.779676,33.453143,-20482.105063,50274.076742
130.782801,33.453143,-20191.544528,50273.465181
130.785927,33.453143,-19900.984018,50272.862358
130.789052,33.453143,-19610.423530,50272.268272
130.792178,33.453143,-19319.863066,50271.682924
130.795303,33.453143,-19029.302625,50271.106314
130.798429,33.453143,-18738.742206,50270.538442
130.801554,33.453143,-18448.181808,50269.979307
130.804680,33.453143,-18157.621433,50269.428910
130.807805,33.453143,-17867.061079,50268.887251
130.810931,33.453143,-17576.500746,50268.354329
130.814056,33.453143,-17285.940434,50267.830145
130.817182,33.453143,-16995.380142,50267.314699
130.820307,33.453143,-16704.819870,50266.807990
130.823433,33.453143,-16414.259618,50266.310019
130.826559,33.453143,-16123.699385,50265.820786
130.829684,33.453143,-15833.139171,50265.340291
130.832810,33.453143,-15542.578976,50264.868533
130.835935,33.453143,-15252.018799,50264.405512
130.839061,33.453143,-14961.458640,50263.951230
130.714039,33.455225,-26583.246928,50519.895814
130.717165,33.455225,-26292.692761,50519.100734
130.720290,33.455225,-26002.138626,50518.314393
130.723416,33.455225,-25711.584520,50517.536789
130.726541,33.455225,-25421.030445,50516.767924
130.729667,33.455225,-25130.476400,50516.007797
130.732793,33.455225,-24839.922384,50515.256407
130.735918,33.455225,-24549.368398,50514.513756
130.739044,33.455225,-24258.814440,50513.779843
130.742169,33.455225,-23968.260512,50513.054669
130.745295,33.455225,-23677.706611,50512.338232
130.748420,33.455225,-23387.152738,50511.630533
130.751546,33.455225,-23096.598893,50510.931573
130.754671,33.455225,-22806.045074,50510.241350
130.757797,33.455225,-22515.491283,50509.559866
130.760922,33.455225,-22224.937518,50508.887120
130.764048,33.455225,-21934.383779,50508.223111
130.767173,33.455225,-21643.830067,50507.567841
130.770299,33.455225,-21353.276379,50506.921309
130.773424,33.455225,-21062.722717,50506.283515
130.776550,33.455225,-20772.169079,50505.654459
130.779676,33.455225,-20481.615466,50505.034140
130.782801,33.455225,-20191.061877,50504.422560
130.785927,33.455225,-19900.508312,50503.819718
130.789052,33.455225,-19609.954770,50503.225614
130.792178,33.455225,-19319.401252,50502.640248
130.795303,33.455225,-19028.847756,50502.063620
130.798429,33.455225,-18738.294282,50501.495730
130.801554,33.455225,-18447.740831,50500.936578
130.804680,33.455225,-18157.187401,50500.386164
130.807805,33.455225,-17866.633992,50499.844488
130.810931,33.455225,-17576.080605,50499.311549
130.814056,33.455225,-17285.527238,50498.787349
130.817182,33.455225,-16994.973892,50498.271887
130.820307,33.455225,-16704.420565,50497.765162
130.823433,33.455225,-16413.867258,50497.267176
130.826559,33.455225,-16123.313971,50496.777928
130.829684,33.455225,-15832.760703,50496.297417
130.832810,33.455225,-15542.207453,50495.825645
130.835935,33.455225,-15251.654221,50495.362610
130.839061,33.455225,-14961.101008,50494.908313
130.714039,33.457308,-26582.611439,50750.853752
130.717165,33.457308,-26292.064218,50750.058648
130.720290,33.457308,-26001.517028,50749.272282
130.723416,33.457308,-25710.969869,50748.494654
130.726541,33.457308,-25420.422740,50747.725765
130.729667,33.457308,-25129.875641,50746.965614
130.732793,33.457308,-24839.328571,50746.214201
130.735918,33.457308,-24548.781531,50745.471527
130.739044,33.457308,-24258.234519,50744.737591
130.742169,33.457308,-23967.687536,50744.012394
130.745295,33.457308,-23677.140581,50743.295935
130.748420,33.457308,-23386.593654,50742.588214
130.751546,33.457308,-23096.046755,50741.889232
130.754671,33.457308,-22805.499883,50741.198988
130.757797,33.457308,-22514.953038,50740.517483
130.760922,33.457308,-22224.406219,50739.844715
130.764048,33.457308,-21933.859426,50739.180686
130.767173,33.457308,-21643.312659,50738.525396
130.770299,33.457308,-21352.765917,50737.878844
130.773424,33.457308,-21062.219201,50737.241030
130.776550,33.457308,-20771.672510,50736.611954
130.779676,33.457308,-20481.125842,50735.991616
130.782801,33.457308,-20190.579199,50735.380017
130.785927,33.457308,-19900.032580,50734.777156
130.789052,33.457308,-19609.485984,50734.183034
130.792178,33.457308,-19318.939411,50733.597650
130.795303,33.457308,-19028.392861,50733.021004
130.798429,33.457308,-18737.846334,50732.453096
130.801554,33.457308,-18447.299828,50731.893926
130.804680,33.457308,-18156.753344,50731.343495
130.807805,33.457308,-17866.206882,50730.801802
130.810931,33.457308,-17575.660440,50730.268847
130.814056,33.457308,-17285.114019,50729.744631
130.817182,33.457308,-16994.567619,50729.229153
130.820307,33.457308,-16704.021238,50728.722412
130.823433,33.457308,-16413.474877,50728.224411
130.826559,33.457308,-16122.928536,50727.735147
130.829684,33.457308,-15832.382213,50727.254621
130.832810,33.457308,-15541.835909,50726.782834
130.835935,33.457308,-15251.289623,50726.319785
130.839061,33.457308,-14960.743356,50725.865474
130.714039,33.459390,-26581.975914,50981.811768
130.717165,33.459390,-26291.435640,50981.016639
130.720290,33.459390,-26000.895396,50980.230248
130.723416,33.459390,-25710.355183,50979.452596
130.726541,33.459390,-25419.815001,50978.683683
130.729667,33.459390,-25129.274848,50977.923509
130.732793,33.459390,-24838.734725,50977.172073
130.735918,33.459390,-24548.194631,50976.429376
130.739044,33.459390,-24257.654566,50975.695417
130.742169,33.459390,-23967.114529,50974.970197
130.745295,33.459390,-23676.574521,50974.253716
130.748420,33.459390,-23386.034540,50973.545973
130.751546,33.459390,-23095.494587,50972.846969
130.754671,33.459390,-22804.954661,50972.156704
130.757797,33.459390,-22514.414762,50971.475177
130.760922,33.459390,-22223.874890,50970.802389
130.764048,33.459390,-21933.335043,50970.138339
130.767173,33.459390,-21642.795223,50969.483028
130.770299,33.459390,-21352.255428,50968.836456
130.773424,33.459390,-21061.715658,50968.198622
130.776550,33.459390,-20771.175912,50967.569527
130.779676,33.459390,-20480.636192,50966.949170
130.782801,33.459390,-20190.096495,50966.337552
130.785927,33.459390,-19899.556822,50965.734672
130.789052,33.459390,-19609.017172,50965.140531
130.792178,33.459390,-19318.477546,50964.555129
130.795303,33.459390,-19027.937942,50963.978465
130.798429,33.459390,-18737.398361,50963.410539
130.801554,33.459390,-18446.858801,50962.851353
130.804680,33.459390,-18156.319264,50962.300904
130.807805,33.459390,-17865.779747,50961.759194
130.810931,33.459390,-17575.240252,50961.226223
130.814056,33.459390,-17284.700778,50960.701990
130.817182,33.459390,-16994.161323,50960.186496
130.820307,33.459390,-16703.621889,50959.679740
130.823433,33.459390,-16413.082474,50959.181723
130.826559,33.459390,-16122.543079,50958.692444
130.829684,33.459390,-15832.003703,50958.211903
130.832810,33.459390,-15541.464345,50957.740102
130.835935,33.459390,-15250.925006,50957.277038
130.839061,33.459390,-14960.385684,50956.822713
