 x,y,i,j,dx,deg
     -16095.000,      48510.000,  342,  176,    30.000,  -180.000
     -16095.000,      48540.000,  342,  177,    30.000,  -180.000
     -16080.000,      48600.000,  342,  178,    42.426,    45.000
     -16080.000,      48615.000,  342,  179,    30.000,  -270.000
     -16080.000,      48630.000,  342,  180,    42.426,  -225.000
     -16080.000,      48660.000,  342,  181,    42.426,  -225.000
     -16080.000,      48690.000,  342,  182,    42.426,  -225.000
     -16110.000,      48750.000,  342,  183,    42.426,   -45.000
     -16110.000,      48765.000,  342,  184,    30.000,   -90.000
     -16110.000,      48810.000,  342,  185,    42.426,   -45.000
     -16110.000,      48825.000,  342,  186,    30.000,   -90.000
     -16110.000,      48840.000,  342,  187,    42.426,  -135.000
     -16080.000,      48900.000,  342,  188,    42.426,    45.000
     -16080.000,      48930.000,  342,  189,    42.426,    45.000
     -16080.000,      48945.000,  342,  190,    30.000,  -270.000
     -16095.000,      48990.000,  342,  191,    30.000,     0.000
     -16110.000,      49020.000,  342,  192,    42.426,   -45.000
     -16110.000,      49050.000,  342,  193,    42.426,   -45.000
     -16110.000,      49080.000,  342,  194,    42.426,   -45.000
     -16110.000,      49095.000,  342,  195,    30.000,   -90.000
     -16110.000,      49110.000,  342,  196,    42.426,  -135.000
     -16080.000,      49170.000,  342,  197,    42.426,    45.000
     -16080.000,      49200.000,  342,  198,    42.426,    45.000
     -16080.000,      49230.000,  342,  199,    42.426,    45.000
     -16095.000,      49260.000,  342,  200,    30.000,     0.000
     -16110.000,      49290.000,  342,  201,    42.426,   -45.000
     -16110.000,      49305.000,  342,  202,    30.000,   -90.000
     -16110.000,      49320.000,  342,  203,    42.426,  -135.000
     -16110.000,      49350.000,  342,  204,    42.426,  -135.000
     -16095.000,      49410.000,  342,  205,    30.000,     0.000
     -16110.000,      49440.000,  342,  206,    42.426,   -45.000
     -16110.000,      49455.000,  342,  207,    30.000,   -90.000
     -16110.000,      49470.000,  342,  208,    42.426,  -135.000
     -16095.000,      49500.000,  342,  209,    30.000,  -180.000
     -16080.000,      49530.000,  342,  210,    42.426,  -225.000
     -16110.000,      49590.000,  342,  211,    42.426,   -45.000
     -16110.000,      49605.000,  342,  212,    30.000,   -90.000
     -16080.000,      49650.000,  342,  213,    42.426,    45.000
     -16110.000,      49680.000,  342,  214,    42.426,   -45.000
     -16110.000,      49710.000,  342,  215,    42.426,   -45.000
     -16110.000,      49725.000,  342,  216,    30.000,   -90.000
     -16110.000,      49740.000,  342,  217,    42.426,  -135.000
     -16095.000,      49770.000,  342,  218,    30.000,  -180.000
     -16080.000,      49800.000,  342,  219,    42.426,  -225.000
     -16095.000,      49830.000,  342,  220,    30.000,  -180.000
     -16110.000,      49860.000,  342,  221,    42.426,  -135.000
     -16080.000,      45420.000,  343,   72,    42.426,   -45.000
     -16080.000,      45435.000,  343,   73,    30.000,   -90.000
     -16050.000,      45480.000,  343,   74,    42.426,    45.000
     -16080.000,      45510.000,  343,   75,    42.426,   -45.000
     -16080.000,      45525.000,  343,   76,    30.000,   -90.000
     -16080.000,      45540.000,  343,   77,    42.426,  -135.000
     -16065.000,      45570.000,  343,   78,    30.000,  -180.000
     -16080.000,      45630.000,  343,   79,    42.426,   -45.000
     -16080.000,      45660.000,  343,   80,    42.426,   -45.000
     -16080.000,      45675.000,  343,   81,    30.000,   -90.000
     -16080.000,      45690.000,  343,   82,    42.426,  -135.000
     -16050.000,      45720.000,  343,   83,    42.426,  -225.000
     -16050.000,      45750.000,  343,   84,    42.426,  -225.000
     -16080.000,      45810.000,  343,   85,    42.426,   -45.000
     -16080.000,      45825.000,  343,   86,    30.000,   -90.000
     -16080.000,      45840.000,  343,   87,    42.426,  -135.000
     -16080.000,      45870.000,  343,   88,    42.426,  -135.000
     -16050.000,      45930.000,  343,   89,    42.426,    45.000
     -16065.000,      45960.000,  343,   90,    30.000,     0.000
     -16080.000,      45990.000,  343,   91,    42.426,   -45.000
     -16080.000,      46005.000,  343,   92,    30.000,   -90.000
     -16080.000,      46020.000,  343,   93,    42.426,  -135.000
     -16065.000,      46050.000,  343,   94,    30.000,  -180.000
     -16080.000,      46110.000,  343,   95,    42.426,   -45.000
     -16050.000,      46140.000,  343,   96,    42.426,    45.000
     -16065.000,      46170.000,  343,   97,    30.000,     0.000
     -16080.000,      46200.000,  343,   98,    42.426,   -45.000
     -16080.000,      46215.000,  343,   99,    30.000,   -90.000
     -16080.000,      46230.000,  343,  100,    42.426,  -135.000
     -16080.000,      46290.000,  343,  101,    42.426,   -45.000
     -16080.000,      46305.000,  343,  102,    30.000,   -90.000
     -16080.000,      46320.000,  343,  103,    42.426,  -135.000
     -16065.000,      46380.000,  343,  104,    30.000,     0.000
     -16065.000,      46410.000,  343,  105,    30.000,     0.000
     -16065.000,      46440.000,  343,  106,    30.000,     0.000
     -16080.000,      46470.000,  343,  107,    42.426,   -45.000
     -16080.000,      46485.000,  343,  108,    30.000,   -90.000
     -16050.000,      46500.000,  343,  109,    42.426,  -225.000
     -16080.000,      46560.000,  343,  110,    42.426,   -45.000
     -16080.000,      46590.000,  343,  111,    42.426,   -45.000
     -16080.000,      46605.000,  343,  112,    30.000,   -90.000
     -16080.000,      46620.000,  343,  113,    42.426,  -135.000
     -16065.000,      46650.000,  343,  114,    30.000,  -180.000
     -16065.000,      46680.000,  343,  115,    30.000,  -180.000
     -16050.000,      46710.000,  343,  116,    42.426,  -225.000
     -16050.000,      46740.000,  343,  117,    42.426,  -225.000
     -16050.000,      46770.000,  343,  118,    42.426,  -225.000
     -16065.000,      46830.000,  343,  119,    30.000,     0.000
     -16080.000,      46860.000,  343,  120,    42.426,   -45.000
     -16080.000,      46875.000,  343,  121,    30.000,   -90.000
     -16080.000,      46920.000,  343,  122,    42.426,   -45.000
     -16080.000,      46935.000,  343,  123,    30.000,   -90.000
     -16080.000,      46950.000,  343,  124,    42.426,  -135.000
     -16050.000,      46980.000,  343,  125,    42.426,  -225.000
     -16050.000,      47025.000,  343,  126,    30.000,  -270.000
     -16050.000,      47040.000,  343,  127,    42.426,  -225.000
     -16065.000,      47070.000,  343,  128,    30.000,  -180.000
     -16065.000,      47100.000,  343,  129,    30.000,  -180.000
     -16065.000,      47130.000,  343,  130,    30.000,  -180.000
     -16080.000,      47190.000,  343,  131,    42.426,   -45.000
     -16080.000,      47205.000,  343,  132,    30.000,   -90.000
     -16080.000,      47250.000,  343,  133,    42.426,   -45.000
     -16080.000,      47265.000,  343,  134,    30.000,   -90.000
     -16080.000,      47280.000,  343,  135,    42.426,  -135.000
     -16050.000,      47340.000,  343,  136,    42.426,    45.000
     -16065.000,      47370.000,  343,  137,    30.000,     0.000
     -16080.000,      47400.000,  343,  138,    42.426,   -45.000
     -16080.000,      47430.000,  343,  139,    42.426,   -45.000
     -16080.000,      47445.000,  343,  140,    30.000,   -90.000
     -16080.000,      47460.000,  343,  141,    42.426,  -135.000
     -16080.000,      47490.000,  343,  142,    42.426,  -135.000
     -16065.000,      47520.000,  343,  143,    30.000,  -180.000
     -16050.000,      47550.000,  343,  144,    42.426,  -225.000
     -16065.000,      47610.000,  343,  145,    30.000,     0.000
     -16080.000,      47640.000,  343,  146,    42.426,   -45.000
     -16080.000,      47655.000,  343,  147,    30.000,   -90.000
     -16080.000,      47670.000,  343,  148,    42.426,  -135.000
     -16065.000,      47730.000,  343,  149,    30.000,     0.000
     -16080.000,      47760.000,  343,  150,    42.426,   -45.000
     -16080.000,      47775.000,  343,  151,    30.000,   -90.000
     -16050.000,      47820.000,  343,  152,    42.426,    45.000
     -16065.000,      47850.000,  343,  153,    30.000,     0.000
     -16080.000,      47880.000,  343,  154,    42.426,   -45.000
     -16080.000,      47910.000,  343,  155,    42.426,   -45.000
     -16080.000,      47925.000,  343,  156,    30.000,   -90.000
     -16080.000,      47940.000,  343,  157,    42.426,  -135.000
     -16065.000,      47970.000,  343,  158,    30.000,  -180.000
     -16050.000,      48000.000,  343,  159,    42.426,  -225.000
     -16080.000,      48030.000,  343,  160,    42.426,  -135.000
     -16050.000,      48060.000,  343,  161,    42.426,  -225.000
     -16050.000,      48090.000,  343,  162,    42.426,  -225.000
